#Gen,Best Ind,Fitness,#Evals
0,[-3.24051163 -3.33703517],-0.0002844386872527013,0
1,[-4.30966665 -4.5574977 ],-5.114886340448292e-05,64
2,[-4.56575526 -4.82116718],-0.008882171507242288,128
3,[-6.25307076 -6.50454303],0.12799038775600222,192
4,[-7.88761233 -8.14538083],0.7246672527515794,256
5,[-8.65577756 -8.91705154],0.3023195039894544,320
6,[-10.13798202 -10.38984612],-0.31060400334368793,384
7,[-12.00711589 -12.23445527],-0.18303099639107553,448
8,[-13.31504972 -13.56032962],0.0017313389873404089,512
9,[-13.62864969 -13.87813338],3.5255230210914397e-06,576
10,[-19.24561473 -19.49033034],0.3555705919889094,640
11,[-15.77809168 -16.0215117 ],-1.136296942643153e-05,704
12,[-8.60014053 -8.83992332],0.7316625066553201,768
13,[1.97791353 1.71315602],-0.7149659290012209,832
14,[-8.10389051 -8.34813772],0.08441544754636361,896
15,[-11.57496774 -11.80129214],-0.4779041847535899,960
16,[-34.72233366 -34.95449045],-0.16642184044634362,1024
17,[-11.42459263 -11.66682039],-0.3964051565681656,1088
18,[-44.27684644 -44.54557567],0.04668522583201213,1152
19,[-55.02732355 -55.29225623],-0.8938244276402257,1216
20,[-42.27442609 -42.55667084],-1.6823221300099516e-13,1280
21,[-115.7874945  -116.09634545],0.1219246564871002,1344
22,[-199.64316002 -199.94998586],-0.46520297418619316,1408
23,[-305.59981874 -305.89965647],-0.7507228058777946,1472
24,[-344.63083867 -344.94381234],-0.05491716292388386,1536
25,[-214.92385291 -215.20391236],0.0012584977791243069,1600
26,[-16.76274398 -17.0543024 ],-0.7966892120681568,1664
27,[-979.85732041 -980.15694656],-0.28363524063895157,1728
28,[-952.69255127 -952.97854638],-0.5888041120151072,1792
29,[-2316.7383751  -2317.02172387],-0.005562512704720594,1856
30,[-3887.62605426 -3887.88651463],-1.6327364899640802,1920
31,[-5530.69124567 -5530.93837039],0.0947553397644636,1984
32,[-5453.6525613 -5453.897258 ],-0.0019095081200354723,2048
33,[9665.25785138 9665.02770795],-0.00014371477943793295,2112
34,[13962.01095105 13961.78932905],-0.5662390092762495,2176
35,[15972.09952674 15971.86953752],-7.329736017200887e-06,2240
36,[17931.81826117 17931.57495665],0.6339899298473649,2304
37,[28416.57726803 28416.3264265 ],0.25755099853954744,2368
38,[-11389.02610284 -11389.27625615],-1.7078407171684386e-06,2432
39,[-12946.45960824 -12946.7033871 ],0.000427375321575986,2496
40,[-201668.23075574 -201668.48970852],-0.009985756914590216,2560
41,[-429754.91006178 -429755.16133669],-0.6196781765780103,2624
42,[-251009.69821031 -251009.98102194],0.42671512775523973,2688
43,[-535335.62723138 -535335.88254168],0.007126160846419452,2752
44,[-558792.75842706 -558792.99617121],-0.6583670990764058,2816
45,[346658.02995816 346657.80512808],-0.02331543121067779,2880
46,[-64520.44098172 -64520.69027193],-4.9551597190920445e-08,2944
47,[-228634.48113116 -228634.74369637],0.2878200689729276,3008
48,[-206662.74691768 -206662.98692478],0.0014623919731352245,3072
49,[-313241.77216778 -313242.0039253 ],-7.51943013719797e-11,3136
50,[-134634.11366718 -134634.36116355],-0.00018577345316843547,3200
51,[97812.67730041 97812.44014829],-0.6085864526332786,3264
52,[-1220337.16783557 -1220337.39095735],-1.5445038636022135,3328
53,[-46680.23937421 -46680.46249599],0.06886431416050362,3392
54,[334046.48980938 334046.28710407],-0.6763031594033695,3456
55,[1573556.81482405 1573556.59141093],-0.33093377426134496,3520
56,[3194333.07908403 3194332.85567091],0.5709304833257169,3584
57,[4996354.26322886 4996354.03981573],-0.31032074647859337,3648
58,[5175004.78397404 5175004.56056092],0.006211288709874429,3712
59,[-12220505.27008461 -12220505.46706937],-1.8704169913244825e-08,3776
60,[-15374944.17766054 -15374944.20487957],0.1678808096037088,3840
61,[-35746309.40968926 -35746309.43690829],-0.355897697966263,3904
62,[-16544691.94049106 -16544692.24028716],-0.2387681849133419,3968
63,[-84482745.80598329 -84482745.41296656],-0.018250382146297893,4032
64,[-1.11156140e+08 -1.11156139e+08],-1.7699920247548676e-07,4096
65,[-3738692.76698859 -3738691.62827753],2.90663463396759e-08,4160
66,[50712526.37203477 50712527.51074581],-0.051423055721907925,4224
67,[2.61015080e+08 2.61015079e+08],-0.019210682349640018,4288
68,[4.31546733e+08 4.31546732e+08],0.37019989914029044,4352
69,[2.89764297e+08 2.89764295e+08],-0.09400852296198726,4416
70,[80252791.64841385 80252792.43651149],3.249201469639219e-09,4480
71,[6.12580849e+08 6.12580856e+08],-0.20321273174983345,4544
72,[7.17163444e+08 7.17163450e+08],-0.530981662352383,4608
73,[9.98296651e+08 9.98296679e+08],-0.0113549858877681,4672
74,[6.66635706e+08 6.66635733e+08],-2.282428097680036e-05,4736
75,[9.01684928e+08 9.01684956e+08],0.6641665452872781,4800
76,[1.37980016e+09 1.37980022e+09],0.2802263045744025,4864
77,[1.87635656e+09 1.87635661e+09],-0.013617119113091226,4928
78,[1.20209710e+09 1.20209716e+09],1.4304134186812073e-06,4992
79,[9.95256336e+08 9.95256390e+08],-0.09937561327043906,5056
80,[4.9538141e+08 4.9538149e+08],7.893500422257374e-06,5120
81,[-6.05928235e+09 -6.05928221e+09],0.8231200548996636,5184
82,[-8.28228884e+09 -8.28228858e+09],0.4174185697490907,5248
83,[-6.63872442e+09 -6.63872416e+09],-0.07190472726942575,5312
84,[-5.51810174e+09 -5.51810148e+09],-8.796037013009454e-11,5376
85,[-8.56426025e+09 -8.56426008e+09],1.5693185049769978e-07,5440
86,[-3.03683868e+09 -3.03683851e+09],-0.1880874681565572,5504
87,[6.08961507e+09 6.08961551e+09],-0.4634515145299511,5568
88,[1.34318666e+10 1.34318670e+10],-0.9860165595334728,5632
89,[3.05201774e+10 3.05201778e+10],1.5361600453706523e-06,5696
90,[2.25948319e+10 2.25948326e+10],-7.471845666701548e-06,5760
91,[2.61221630e+10 2.61221651e+10],0.0010021944897020416,5824
92,[-2.31118969e+10 -2.31118943e+10],-0.013710396721932123,5888
93,[4.02173853e+10 4.02173880e+10],0.023716827660388306,5952
94,[6.35364325e+10 6.35364351e+10],0.01235994177602436,6016
95,[1.00217581e+11 1.00217583e+11],-0.001706057088741927,6080
96,[2.35070767e+10 2.35070793e+10],-0.026574767246933466,6144
97,[2.47937079e+11 2.47937085e+11],0.397394732362946,6208
98,[-1.86390322e+11 -1.86390316e+11],-0.05115456755153014,6272
99,[1.65278471e+11 1.65278478e+11],-0.035810366124387656,6336
100,[-5.20429273e+11 -5.20429277e+11],3.2802920991679687e-06,6400
101,[7.68259287e+09 7.68258881e+09],0.3170939099865427,6464
