#Gen,Best Ind,Fitness,#Evals
0,"[-3.78663399 -3.66133784 -3.8235861  -3.75122964 -3.47387542 -3.97765857
 -3.26845648 -3.65833974 -3.30349486 -3.75181704]",-1.2049030352103332,0
1,"[-4.1221079  -2.89508612 -5.02751591 -3.56415018 -3.57669641 -3.57550751
 -4.34383498 -4.19680282 -3.69115384 -3.81179972]",-0.9697499055332148,32
2,"[-3.1998095  -1.99170388 -4.11114282 -2.6653281  -2.67017637 -2.67327322
 -3.43364294 -3.29094684 -2.76929252 -2.91877358]",0.1621967949022927,64
3,"[-11.13689228  -9.92333061 -12.06374685 -10.62085318 -10.61658604
 -10.60961535 -11.35907265 -11.22966457 -10.70939909 -10.85114748]",-2.6090825295613396,96
4,"[34.2840944  35.48630485 33.35781792 34.78896505 34.82394181 34.80323986
 34.06479144 34.18687603 34.70850075 34.58373377]",0.4023972173344701,128
5,"[62.69140059 63.90347629 61.77054086 63.21487633 63.24402875 63.21616843
 62.47231463 62.60595587 63.12212737 62.99687111]",-1.4075443553622224,160
6,"[14.35787033 15.54682173 13.44527711 14.87980255 14.88994321 14.88710381
 14.15194826 14.25987594 14.78764727 14.65751318]",-0.39285764052692335,192
7,"[-73.87770533 -72.66592065 -74.78743709 -73.35193826 -73.31988924
 -73.34688399 -74.08101802 -73.96795112 -73.44561975 -73.55837216]",-1.5797173321637163,224
8,"[1559.81309127 1561.04497618 1558.91469243 1560.34389942 1560.35690637
 1560.32771664 1559.61517997 1559.73486293 1560.24737262 1560.14321985]",-0.4631951884947843,256
9,"[697.72570168 698.95049129 696.82326848 698.23940125 698.24693452
 698.22534644 697.51258773 697.63738757 698.14741004 698.03559163]",-0.6270931150705347,288
10,"[6315.85946066 6317.08285711 6314.96920302 6316.38128594 6316.37741379
 6316.36347493 6315.65684082 6315.77458769 6316.28795248 6316.18441983]",-1.2379941926898534,320
11,"[-6505.80642586 -6504.57578867 -6506.69027586 -6505.28458048
 -6505.2929795  -6505.31541714 -6506.00353153 -6505.89566715
 -6505.39402265 -6505.47012548]",2.5452255422459924,352
12,"[-9923.93939371 -9922.72592669 -9924.83039574 -9923.43530874
 -9923.44353606 -9923.46266048 -9924.15873824 -9924.02453673
 -9923.54474704 -9923.60940473]",0.37051261726826207,384
13,"[98119.59605686 98120.81811449 98118.7099888  98120.12691556
 98120.10759473 98120.08141355 98119.39659156 98119.54213867
 98119.99468878 98119.93258167]",-1.930656354840096,416
14,"[-30514.07680578 -30512.85092849 -30514.96200242 -30513.53943726
 -30513.58536867 -30513.59326225 -30514.28157872 -30514.13115593
 -30513.68764885 -30513.74228368]",0.45881569565019964,448
15,"[622389.37836867 622390.60449795 622388.51668354 622389.92792732
 622389.8808966  622389.87219728 622389.19077606 622389.33710431
 622389.7780573  622389.723718  ]",-0.616852952948636,480
16,"[-988722.35062824 -988721.14893579 -988723.2367502  -988721.82550641
 -988721.87253714 -988721.88123645 -988722.56265768 -988722.41632943
 -988721.97537644 -988722.02971573]",0.28071765586377434,512
17,"[-1799156.78247715 -1799155.52231444 -1799157.61012885 -1799156.19888507
 -1799156.24591579 -1799156.25461511 -1799156.93603633 -1799156.78970808
 -1799156.34875509 -1799156.40309439]",-1.1593429185496995,544
18,"[5458232.11280581 5458233.70459374 5458231.61677934 5458233.02802312
 5458232.98099239 5458232.97229308 5458232.29087185 5458232.43720011
 5458232.8781531  5458232.8238138 ]",1.1310132301734244,576
19,"[-9976509.91008285 -9976509.47169815 -9976511.55951254 -9976510.14826876
 -9976510.19529949 -9976510.2039988  -9976510.88542003 -9976510.73909177
 -9976510.29813879 -9976510.35247808]",-0.4567449556805466,608
20,"[26435526.70538295 26435527.14376763 26435525.05595324 26435526.46719702
 26435526.4201663  26435526.41146699 26435525.73004576 26435525.87637401
 26435526.317327   26435526.2629877 ]",1.8543405165745184,640
21,"[3.45862046e+08 3.45862051e+08 3.45862049e+08 3.45862051e+08
 3.45862051e+08 3.45862051e+08 3.45862050e+08 3.45862050e+08
 3.45862051e+08 3.45862051e+08]",0.023261346669915403,672
22,"[-5.52649273e+08 -5.52649267e+08 -5.52649269e+08 -5.52649268e+08
 -5.52649268e+08 -5.52649268e+08 -5.52649268e+08 -5.52649268e+08
 -5.52649268e+08 -5.52649268e+08]",-1.5749921280860502,704
23,"[2.31771933e+09 2.31771937e+09 2.31771937e+09 2.31771937e+09
 2.31771937e+09 2.31771937e+09 2.31771937e+09 2.31771937e+09
 2.31771937e+09 2.31771937e+09]",0.509832516864309,736
